"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"469",0,0,0,-4.03302102504006,0,0,0,0,0,-4.02308226782446,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10317360479599,0
"470",0,0,0,-4.00014408882333,0,0,0,0,0,-3.51744552444095,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10999007083791,0
"471",0,0,0,-4.11131053092693,0,0,0,0,0,-3.45056471236015,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.10284457238333,0
"472",0,0,0,-4.17974373302132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1649609892378,0
"473",0,0,0,-4.00186956658795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14273098314268,0
"474",0,0,0,-3.92474646356118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26022366185665,0
"475",0,0,0,-4.03220713569213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18923236682844,0
"476",0,0,0,-4.01883695776591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27803866211837,0
"477",0,0,0,-4.02030046965966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41488328604802,0
"478",0,0,0,-3.98857241700963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.48982383291906,0
"479",0,0,0,-4.23542108256209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51800261896301,0
"480",0,0,0,-4.25231251858765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.51200575909149,0
"481",0,0,0,-4.17501246528956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50116821459448,0
"482",0,0,0,-4.22315893423619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.36274922670743,0
"483",0,0,0,-4.02245189919753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31059239742365,0
"484",0,0,0,-3.81706353646633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.40912124187193,0
"485",0,0,0,-3.85758893416233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31105529342497,0
"486",0,0,0,-3.8102403111182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20633740108175,0
"487",0,0,0,-3.80793973367058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20350081505163,0
"488",0,0,0,-3.82541944968153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29563525234851,0
"489",0,0,0,-4.0408471273094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34400235676405,0
"490",0,0,0,-3.86998346670146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26995206403877,0
"491",0,0,0,-3.82918640212054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35473655788196,0
"492",0,0,0,-3.68555356245686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.32980803363941,0
"493",0,0,0,-3.72250715166547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28157263112981,0
"494",0,0,0,-3.5113598846187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30006174423339,0
"495",0,0,0,-3.53294587480103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29711808597255,0
"496",0,0,0,-3.68753749779737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28814075295362,0
"497",0,0,0,-3.78820109766252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2131099967537,0
"498",0,0,0,-3.84827050741154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06820387607727,0
"499",0,0,0,-3.76605057445801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.02593749210471,0
"500",0,0,0,-3.70777106793751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.06105678816104,0
"501",0,0,0,-3.81118269050207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.05085479158288,0
"502",0,0,0,-3.78367376700048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11554353109512,0
"503",0,0,0,-3.76291358284031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11406909563181,0
"504",0,0,0,-3.76583455241058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18450410478962,0
"505",0,0,0,-3.80433520001123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.18246635477859,0
"506",0,0,0,-3.77206853500385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14446877316062,0
"507",0,0,0,-3.80231054466418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.11663887361819,0
"508",0,0,0,-3.82492175152519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07867708738925,0
"509",0,0,0,-3.84975267970202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.04893814290164,0
"510",0,0,0,-3.85072634057567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.9601526853684,0
"511",0,0,0,-3.83200447387103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87634169202717,0
"512",0,0,0,-3.80104401727414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85794486358774,0
"513",0,0,0,-3.64910394983077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80417877145718,0
"514",0,0,0,-3.67563610706493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86881956157154,0
"515",0,0,0,-3.58291968947023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98984575899585,0
"516",0,0,0,-3.56233239526386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0054985099911,0
"517",0,0,0,-3.72355963396503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00773949098423,0
"518",0,0,0,-3.7734356656721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01204342790863,0
"519",0,0,0,-3.63839277066382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.07147779678986,0
"520",0,0,0,-3.85104214455137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08977127011807,0
"521",0,0,0,-3.73935503780524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.14036169001299,0
"522",0,0,0,-3.65420753258266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.13885023189979,0
"523",0,0,0,-3.54474942597965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.1334811240951,0
"524",0,0,0,-3.76738477274728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22559811332027,0
"525",0,0,0,-3.51712303617648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20005052302383,0
"526",0,0,0,-3.60358287989186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27301170149461,0
"527",0,0,0,-3.34291769192514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28774488132396,0
"528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.22889791939076,0
"529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37248687905687,0
"530",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42540426349264,0
"531",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42559894227327,0
"532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.38272434572001,0
"533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37866011923057,0
"534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.41713307808781,0
"535",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.3470275339173,0
"536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.30842542412512,0
"537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28174122728622,0
"538",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23891702326659,0
"539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24334228682929,0
"540",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20758909624882,0
"541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.20524345155479,0
"542",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09123351318055,0
"543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.12021900059839,0
"544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.09652003325343,0
"545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08803328782512,0
"546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08090448994281,0
"547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01999322902197,0
"548",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.00160476378199,0
"549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98728853449505,0
"550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.93252412096478,0
"551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.91470842136922,0
"552",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.97016536154254,0
"553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84771501657795,0
"554",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88652943255639,0
"555",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82169284670819,0
"556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90369174638083,0
"557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84731454328598,0
"558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75176614141124,0
"559",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75247766733336,0
"560",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84482428942929,0
"561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90028936912583,0
"562",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70450129605124,0
"563",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65419537777435,0
"564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74066268399682,0
"565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78840644671045,0
"566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.73084679407609,0
"567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81467502594743,0
"568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72532209664322,0
"569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75039416099883,0
"570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72125466500889,0
"571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.71078470215528,0
"572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76025463497544,0
"573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78530556278734,0
"574",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86349689806552,0
"575",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76654691090709,0
"576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77711151849058,0
"577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80527754808879,0
"578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.87889300095619,0
"579",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92478530554288,0
"580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86475545829087,0
"581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80268080040491,0
"582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77281145599785,0
"583",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81386505266748,0
"584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78409181480727,0
"585",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76127276954059,0
"586",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.92862748553181,0
"587",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76396496630901,0
"588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86887534905842,0
"589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89451077587703,0
"590",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84342737511235,0
"591",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85934379988819,0
"592",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77930250913394,0
"593",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.85436441450224,0
"594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.86364488178758,0
"595",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81809823651785,0
"596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76700027715922,0
"597",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98854536869556,0
"598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.89640140636372,0
"599",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.80634259458882,0
"600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55483020300035,0
"601",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54609297928852,0
"602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54966790468364,0
"603",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65694479919848,0
"604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65409035860826,0
"605",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54523151366694,0
"606",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.63056125672929,0
"607",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57738827354718,0
"608",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54484140624794,0
"609",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58097944147272,0
"610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.84268435897646,0
"611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57879258264249,0
"612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6991041703268,0
"613",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.74080992205648,0
"614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60488451251093,0
"615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53512453553411,0
"616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.698664871942,0
"617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.45225291956373,0
"618",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43774474171601,0
"619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65680940486227,0
"620",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70676004174972,0
"621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.72464572454838,0
"622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.60381396321695,0
"623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.674734649374,0
"624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76649654956445,0
"625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.6117489213483,0
"626",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56082526142237,0
"627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4944852985593,0
"628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.55268617221689,0
"629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56794321726479,0
"630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37254034357801,0
"631",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56787440124439,0
"632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.57761060693701,0
"633",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.68693819065473,0
"634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.8417065939967,0
"635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.77879254787994,0
"636",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81832804639538,0
"637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.49671304126743,0
"638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.4717387983639,0
"639",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51002885160618,0
"640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.30376485256662,0
"641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22728184565016,0
"642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35847753278559,0
"643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05382524207454,0
"644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06405093987443,0
"645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.51442886911915,0
"646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37834200270392,0
"647",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.41542388003583,0
"648",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37513614301676,0
"649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.24904539335484,0
"650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11483010836857,0
"651",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.26366979542031,0
"652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.20924568315827,0
"653",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.18519185838012,0
"654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.22647937949172,0
"655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00752748982267,0
"656",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04547276873137,0
"657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95687095036495,0
"658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98730859377664,0
"659",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11005591307225,0
"660",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.77658093930333,0
"661",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.88992609324993,0
"662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.90356600969568,0
"663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08328593486537,0
"664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.00314411451106,0
"665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02112862046228,0
"666",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.08074601443866,0
"667",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06076334756313,0
"668",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98946730617253,0
"669",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9422539620863,0
"670",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.70757891868935,0
"671",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56491366635911,0
"672",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.50134294741091,0
"673",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"676",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"680",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"692",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"694",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
